Run,Keyword,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,source_name,SRA Study,cell_type,donor_id,cell_line,supplemented_with,disease_state,tissue,celltype,clone_id
SRR7246574,,RNA-Seq,152,285528808,PRJNA474198,SAMN09292911,121722507,GEO,public,"sra,fastq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX4151400,GSM3169989,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3169989,donor 1_CD34+ hematopoietic cells,SRP149541,primary hematopoietic cells,donor 1,,,,,,
SRR7246575,,RNA-Seq,152,321176,PRJNA474198,SAMN09292910,219984,GEO,public,"sra,fastq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX4151401,GSM3169990,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3169990,donor 1_CD34+ hematopoietic cells,SRP149541,primary hematopoietic cells,donor 1,,,,,,
SRR7246576,,RNA-Seq,152,312743800,PRJNA474198,SAMN09292909,134520304,GEO,public,"fastq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX4151402,GSM3169991,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3169991,donor 1_CD34+ hematopoietic cells,SRP149541,primary hematopoietic cells,donor 1,,,,,,
SRR7246577,,RNA-Seq,152,449919240,PRJNA474198,SAMN09292992,191897576,GEO,public,"fastq,sra","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",SRX4151403,GSM3169992,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3169992,donor 1_CD34+ hematopoietic cells,SRP149541,primary hematopoietic cells,donor 1,,,,,,
SRR7246578,,RNA-Seq,152,271219528,PRJNA474198,SAMN09292991,116447316,GEO,public,"fastq,sra","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",SRX4151404,GSM3169993,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3169993,donor 1_CD34+ hematopoietic cells,SRP149541,primary hematopoietic cells,donor 1,,,,,,
SRR7246579,,RNA-Seq,152,263805120,PRJNA474198,SAMN09292990,112493421,GEO,public,"sra,fastq","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SRX4151405,GSM3169994,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3169994,donor 1_CD34+ hematopoietic cells,SRP149541,primary hematopoietic cells,donor 1,,,,,,
SRR7246580,,RNA-Seq,152,353288128,PRJNA474198,SAMN09292989,149745631,GEO,public,"fastq,sra","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX4151406,GSM3169995,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3169995,donor 1_CD34+ hematopoietic cells,SRP149541,primary hematopoietic cells,donor 1,,,,,,
SRR7246581,,RNA-Seq,152,356571024,PRJNA474198,SAMN09292988,151200940,GEO,public,"fastq,sra","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX4151407,GSM3169996,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3169996,donor 1_CD34+ hematopoietic cells,SRP149541,primary hematopoietic cells,donor 1,,,,,,
SRR7246582,,RNA-Seq,152,328867960,PRJNA474198,SAMN09292987,140668390,GEO,public,"sra,fastq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX4151408,GSM3169997,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3169997,donor 1_CD34+ hematopoietic cells,SRP149541,primary hematopoietic cells,donor 1,,,,,,
SRR7246583,,RNA-Seq,152,344134384,PRJNA474198,SAMN09292986,146203012,GEO,public,"sra,fastq","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX4151409,GSM3169998,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3169998,donor 1_CD34+ hematopoietic cells,SRP149541,primary hematopoietic cells,donor 1,,,,,,
SRR7246584,,RNA-Seq,152,259892184,PRJNA474198,SAMN09292985,111544022,GEO,public,"fastq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX4151410,GSM3169999,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3169999,donor 1_CD34+ hematopoietic cells,SRP149541,primary hematopoietic cells,donor 1,,,,,,
SRR7246585,,RNA-Seq,152,369577056,PRJNA474198,SAMN09292984,157436646,GEO,public,"fastq,sra","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SRX4151411,GSM3170000,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3170000,donor 1_CD34+ hematopoietic cells,SRP149541,primary hematopoietic cells,donor 1,,,,,,
SRR7246586,,RNA-Seq,152,339293032,PRJNA474198,SAMN09292983,145041530,GEO,public,"sra,fastq","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX4151412,GSM3170001,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3170001,donor 1_CD34+ hematopoietic cells,SRP149541,primary hematopoietic cells,donor 1,,,,,,
SRR7246587,,RNA-Seq,152,296436480,PRJNA474198,SAMN09292982,126454657,GEO,public,"fastq,sra","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX4151413,GSM3170002,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3170002,donor 1_CD34+ hematopoietic cells,SRP149541,primary hematopoietic cells,donor 1,,,,,,
SRR7246588,,RNA-Seq,152,312080624,PRJNA474198,SAMN09292981,132722835,GEO,public,"sra,fastq","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",SRX4151414,GSM3170003,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3170003,donor 1_CD34+ hematopoietic cells,SRP149541,primary hematopoietic cells,donor 1,,,,,,
SRR7246589,,RNA-Seq,152,271915536,PRJNA474198,SAMN09292980,115484886,GEO,public,"sra,fastq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX4151415,GSM3170004,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3170004,donor 1_CD34+ hematopoietic cells,SRP149541,primary hematopoietic cells,donor 1,,,,,,
SRR7246590,,RNA-Seq,152,368255264,PRJNA474198,SAMN09292979,155737015,GEO,public,"fastq,sra","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX4151416,GSM3170005,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3170005,donor 1_CD34+ hematopoietic cells,SRP149541,primary hematopoietic cells,donor 1,,,,,,
SRR7246591,,RNA-Seq,152,340217040,PRJNA474198,SAMN09292978,144214762,GEO,public,"sra,fastq","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",SRX4151417,GSM3170006,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3170006,donor 1_CD34+ hematopoietic cells,SRP149541,primary hematopoietic cells,donor 1,,,,,,
SRR7246592,,RNA-Seq,152,382942872,PRJNA474198,SAMN09292977,162236111,GEO,public,"sra,fastq","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX4151418,GSM3170007,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3170007,donor 1_CD34+ hematopoietic cells,SRP149541,primary hematopoietic cells,donor 1,,,,,,
SRR7246593,,RNA-Seq,152,330934856,PRJNA474198,SAMN09292976,140481104,GEO,public,"fastq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX4151419,GSM3170008,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3170008,donor 1_CD34+ hematopoietic cells,SRP149541,primary hematopoietic cells,donor 1,,,,,,
SRR7246594,,RNA-Seq,152,275456680,PRJNA474198,SAMN09292975,117823206,GEO,public,"sra,fastq","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX4151420,GSM3170009,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3170009,donor 1_CD34+ hematopoietic cells,SRP149541,primary hematopoietic cells,donor 1,,,,,,
SRR7246595,,RNA-Seq,152,280621792,PRJNA474198,SAMN09292974,120215847,GEO,public,"sra,fastq","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",SRX4151421,GSM3170010,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3170010,donor 1_CD34+ hematopoietic cells,SRP149541,primary hematopoietic cells,donor 1,,,,,,
SRR7246596,,RNA-Seq,152,385159944,PRJNA474198,SAMN09292968,163268333,GEO,public,"sra,fastq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX4151422,GSM3170011,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3170011,donor 1_CD34+ hematopoietic cells,SRP149541,primary hematopoietic cells,donor 1,,,,,,
SRR7246597,,RNA-Seq,152,351036400,PRJNA474198,SAMN09292890,148573860,GEO,public,"fastq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",SRX4151423,GSM3170012,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3170012,donor 1_CD34+ hematopoietic cells,SRP149541,primary hematopoietic cells,donor 1,,,,,,
SRR7246598,,RNA-Seq,152,286645552,PRJNA474198,SAMN09292973,122197603,GEO,public,"sra,fastq","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",SRX4151424,GSM3170013,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3170013,donor 1_CD34+ hematopoietic cells,SRP149541,primary hematopoietic cells,donor 1,,,,,,
SRR7246599,,RNA-Seq,152,283701160,PRJNA474198,SAMN09292972,120896358,GEO,public,"fastq,sra","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",SRX4151425,GSM3170014,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3170014,donor 1_CD34+ hematopoietic cells,SRP149541,primary hematopoietic cells,donor 1,,,,,,
SRR7246600,,RNA-Seq,152,282913800,PRJNA474198,SAMN09292970,121222633,GEO,public,"sra,fastq","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX4151426,GSM3170015,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3170015,donor 1_CD34+ hematopoietic cells,SRP149541,primary hematopoietic cells,donor 1,,,,,,
SRR7246601,,RNA-Seq,152,369811288,PRJNA474198,SAMN09292969,157186149,GEO,public,"fastq,sra","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",SRX4151427,GSM3170016,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3170016,donor 1_CD34+ hematopoietic cells,SRP149541,primary hematopoietic cells,donor 1,,,,,,
SRR7246602,,RNA-Seq,152,309799560,PRJNA474198,SAMN09292889,132309219,GEO,public,"sra,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX4151428,GSM3170017,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3170017,donor 1_CD34+ hematopoietic cells,SRP149541,primary hematopoietic cells,donor 1,,,,,,
SRR7246603,,RNA-Seq,152,52257448,PRJNA474198,SAMN09292888,22341367,GEO,public,"fastq,sra","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX4151429,GSM3170018,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3170018,donor 1_CD34+ hematopoietic cells,SRP149541,primary hematopoietic cells,donor 1,,,,,,
SRR7246604,,RNA-Seq,152,43391440,PRJNA474198,SAMN09292887,18755325,GEO,public,"fastq,sra","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX4151430,GSM3170019,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3170019,donor 1_CD34+ hematopoietic cells,SRP149541,primary hematopoietic cells,donor 1,,,,,,
SRR7246605,,RNA-Seq,76,208340928,PRJNA474198,SAMN09292886,88427646,GEO,public,"sra,fastq","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX4151431,GSM3170020,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3170020,donor 1_CD34+ hematopoietic cells,SRP149541,primary hematopoietic cells,donor 1,,,,,,
SRR7246606,,RNA-Seq,76,188655560,PRJNA474198,SAMN09292885,79671685,GEO,public,"sra,fastq","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX4151432,GSM3170021,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3170021,donor 1_CD34+ hematopoietic cells,SRP149541,primary hematopoietic cells,donor 1,,,,,,
SRR7246607,,RNA-Seq,76,187628116,PRJNA474198,SAMN09292884,79656525,GEO,public,"sra,fastq","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX4151433,GSM3170022,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3170022,donor 1_CD34+ hematopoietic cells,SRP149541,primary hematopoietic cells,donor 1,,,,,,
SRR7246608,,RNA-Seq,76,155419848,PRJNA474198,SAMN09292883,65690445,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4151434,GSM3170023,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3170023,donor 1_CD34+ hematopoietic cells,SRP149541,primary hematopoietic cells,donor 1,,,,,,
SRR7246609,,RNA-Seq,76,216891156,PRJNA474198,SAMN09292882,92662885,GEO,public,"fastq,sra","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX4151435,GSM3170024,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3170024,donor 1_CD34+ hematopoietic cells,SRP149541,primary hematopoietic cells,donor 1,,,,,,
SRR7246610,,RNA-Seq,76,190649876,PRJNA474198,SAMN09292881,81158125,GEO,public,"fastq,sra","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX4151436,GSM3170025,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3170025,donor 1_CD34+ hematopoietic cells,SRP149541,primary hematopoietic cells,donor 1,,,,,,
SRR7246611,,RNA-Seq,76,201115988,PRJNA474198,SAMN09292880,85762618,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4151437,GSM3170026,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3170026,donor 1_CD34+ hematopoietic cells,SRP149541,primary hematopoietic cells,donor 1,,,,,,
SRR7246612,,RNA-Seq,76,182110668,PRJNA474198,SAMN09292879,77176682,GEO,public,"fastq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",SRX4151438,GSM3170027,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3170027,donor 1_CD34+ hematopoietic cells,SRP149541,primary hematopoietic cells,donor 1,,,,,,
SRR7246613,,RNA-Seq,76,215750168,PRJNA474198,SAMN09292878,91896212,GEO,public,"fastq,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX4151439,GSM3170028,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3170028,donor 1_CD34+ hematopoietic cells,SRP149541,primary hematopoietic cells,donor 1,,,,,,
SRR7246614,,RNA-Seq,76,194625740,PRJNA474198,SAMN09292877,82480510,GEO,public,"sra,fastq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX4151440,GSM3170029,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3170029,donor 1_CD34+ hematopoietic cells,SRP149541,primary hematopoietic cells,donor 1,,,,,,
SRR7246615,,RNA-Seq,76,180454248,PRJNA474198,SAMN09292876,77466665,GEO,public,"fastq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX4151441,GSM3170030,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3170030,donor 1_CD34+ hematopoietic cells,SRP149541,primary hematopoietic cells,donor 1,,,,,,
SRR7246616,,RNA-Seq,76,167048532,PRJNA474198,SAMN09292875,70762127,GEO,public,"fastq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX4151442,GSM3170031,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3170031,donor 1_CD34+ hematopoietic cells,SRP149541,primary hematopoietic cells,donor 1,,,,,,
SRR7246617,,RNA-Seq,76,168962896,PRJNA474198,SAMN09292874,72039675,GEO,public,"fastq,sra","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX4151443,GSM3170032,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3170032,donor 1_CD34+ hematopoietic cells,SRP149541,primary hematopoietic cells,donor 1,,,,,,
SRR7246618,,RNA-Seq,76,194328580,PRJNA474198,SAMN09292873,82399724,GEO,public,"fastq,sra","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX4151444,GSM3170033,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3170033,donor 1_CD34+ hematopoietic cells,SRP149541,primary hematopoietic cells,donor 1,,,,,,
SRR7246619,,RNA-Seq,76,177309216,PRJNA474198,SAMN09292872,75790578,GEO,public,"fastq,sra","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX4151445,GSM3170034,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3170034,donor 1_CD34+ hematopoietic cells,SRP149541,primary hematopoietic cells,donor 1,,,,,,
SRR7246620,,RNA-Seq,76,157063804,PRJNA474198,SAMN09292871,66838787,GEO,public,"sra,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX4151446,GSM3170035,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3170035,donor 1_CD34+ hematopoietic cells,SRP149541,primary hematopoietic cells,donor 1,,,,,,
SRR7246621,,RNA-Seq,76,173977528,PRJNA474198,SAMN09292948,73834559,GEO,public,"sra,fastq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX4151447,GSM3170036,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3170036,donor 1_CD34+ hematopoietic cells,SRP149541,primary hematopoietic cells,donor 1,,,,,,
SRR7246622,,RNA-Seq,76,193353880,PRJNA474198,SAMN09292947,82148984,GEO,public,"fastq,sra","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX4151448,GSM3170037,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3170037,donor 1_CD34+ hematopoietic cells,SRP149541,primary hematopoietic cells,donor 1,,,,,,
SRR7246623,,RNA-Seq,76,203234564,PRJNA474198,SAMN09292945,86011612,GEO,public,"sra,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX4151449,GSM3170038,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3170038,donor 1_CD34+ hematopoietic cells,SRP149541,primary hematopoietic cells,donor 1,,,,,,
SRR7246624,,RNA-Seq,76,184808440,PRJNA474198,SAMN09292895,78261931,GEO,public,"sra,fastq","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4151450,GSM3170039,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3170039,donor 1_CD34+ hematopoietic cells,SRP149541,primary hematopoietic cells,donor 1,,,,,,
SRR7246625,,RNA-Seq,76,195056052,PRJNA474198,SAMN09292894,83476500,GEO,public,"fastq,sra","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX4151451,GSM3170040,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3170040,donor 1_CD34+ hematopoietic cells,SRP149541,primary hematopoietic cells,donor 1,,,,,,
SRR7246626,,RNA-Seq,76,174379264,PRJNA474198,SAMN09292893,75196351,GEO,public,"fastq,sra","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX4151452,GSM3170041,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3170041,donor 1_CD34+ hematopoietic cells,SRP149541,primary hematopoietic cells,donor 1,,,,,,
SRR7246627,,RNA-Seq,76,181372936,PRJNA474198,SAMN09292892,77182081,GEO,public,"sra,fastq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",SRX4151453,GSM3170042,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3170042,donor 1_CD34+ hematopoietic cells,SRP149541,primary hematopoietic cells,donor 1,,,,,,
SRR7246628,,RNA-Seq,76,191614012,PRJNA474198,SAMN09292946,81405597,GEO,public,"sra,fastq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX4151454,GSM3170043,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3170043,donor 1_CD34+ hematopoietic cells,SRP149541,primary hematopoietic cells,donor 1,,,,,,
SRR7246629,,RNA-Seq,76,186400488,PRJNA474198,SAMN09292891,79201008,GEO,public,"fastq,sra","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX4151455,GSM3170044,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3170044,donor 1_CD34+ hematopoietic cells,SRP149541,primary hematopoietic cells,donor 1,,,,,,
SRR7246630,,RNA-Seq,76,69771724,PRJNA474198,SAMN09292824,32464059,GEO,public,"fastq,sra","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",SRX4151456,GSM3170045,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3170045,donor 1_CD34+ hematopoietic cells,SRP149541,primary hematopoietic cells,donor 1,,,,,,
SRR7246631,,RNA-Seq,76,165377216,PRJNA474198,SAMN09292823,70390979,GEO,public,"sra,fastq","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX4151457,GSM3170046,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3170046,donor 1_CD34+ hematopoietic cells,SRP149541,primary hematopoietic cells,donor 1,,,,,,
SRR7246632,,RNA-Seq,76,178845404,PRJNA474198,SAMN09292822,75936908,GEO,public,"fastq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX4151458,GSM3170047,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3170047,donor 1_CD34+ hematopoietic cells,SRP149541,primary hematopoietic cells,donor 1,,,,,,
SRR7246633,,RNA-Seq,76,174339744,PRJNA474198,SAMN09292821,74266511,GEO,public,"fastq,sra","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX4151459,GSM3170048,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3170048,donor 1_CD34+ hematopoietic cells,SRP149541,primary hematopoietic cells,donor 1,,,,,,
SRR7246634,,RNA-Seq,76,181264864,PRJNA474198,SAMN09292820,77198775,GEO,public,"fastq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX4151460,GSM3170049,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3170049,donor 1_CD34+ hematopoietic cells,SRP149541,primary hematopoietic cells,donor 1,,,,,,
SRR7246635,,RNA-Seq,76,157456572,PRJNA474198,SAMN09292819,67355236,GEO,public,"sra,fastq","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",SRX4151461,GSM3170050,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-02-28T00:00:00Z,GSM3170050,donor 1_CD34+ hematopoietic cells,SRP149541,primary hematopoietic cells,donor 1,,,,,,
